"zfin_id_symbol","human.Symbol","ensembl_gene_id","entrezgene_id"
"il17rd","IL17RD","ENSG00000144730",54756
"ccng1","CCNG1","ENSG00000113328",900
"psma6a","PSMA6","ENSG00000100902",5687
"glra3","GLRA3","ENSG00000145451",8001
"glra4b","GLRA4","ENSG00000188828",NA
"elob","ELOB","ENSG00000103363",6923
"calm2b","CALM2","ENSG00000143933",805
"dcun1d2a","DCUN1D2","ENSG00000150401",55208
"tpi1a","TPI1","ENSG00000111669",7167
"tpi1b","TPI1","ENSG00000111669",7167
"tbx6","TBX6","ENSG00000149922",6911
"ccna2","CCNA2","ENSG00000145386",890
"sec61a1","SEC61A1","ENSG00000058262",29927
"u2af1","U2AF1","ENSG00000160201",7307
"atp6v1e1b","ATP6V1E1","ENSG00000131100",529
"rps5","RPS5","ENSG00000083845",6193
"srrt","SRRT","ENSG00000087087",51593
"snrpd1","SNRPD1","ENSG00000167088",6632
"ppp1r10","PPP1R10","ENSG00000235291",5514
"ppp1r10","PPP1R10","ENSG00000238104",5514
"ppp1r10","PPP1R10","ENSG00000231737",5514
"ppp1r10","PPP1R10","ENSG00000227804",5514
"ppp1r10","PPP1R10","ENSG00000230995",5514
"ppp1r10","PPP1R10","ENSG00000206489",5514
"ppp1r10","PPP1R10","ENSG00000204569",5514
"pole2","POLE2","ENSG00000100479",5427
"timm23a","TIMM23","ENSG00000265354",100287932
"taf7","TAF7","ENSG00000178913",6879
"csnk1a1","CSNK1A1","ENSG00000113712",1452
"rpl35","RPL35","ENSG00000136942",11224
"rps18","RPS18","ENSG00000223367",6222
"rps18","RPS18","ENSG00000226225",6222
"rps18","RPS18","ENSG00000227794",6222
"rps18","RPS18","ENSG00000096150",6222
"rps18","RPS18","ENSG00000235650",6222
"rps18","RPS18","ENSG00000231500",6222
"smc4","SMC4","ENSG00000113810",10051
"sf3b4","SF3B4","ENSG00000143368",10262
"atp6v0ca","ATP6V0C","ENSG00000185883",527
"mcm2","MCM2","ENSG00000073111",4171
"rpl24","RPL24","ENSG00000114391",6152
"snrpc","SNRPC","ENSG00000124562",6631
"mcm7","MCM7","ENSG00000166508",4176
"adssl","ADSS2","ENSG00000035687",159
"scarb2a","SCARB2","ENSG00000138760",950
"b3gat3","B3GAT3","ENSG00000149541",26229
"ncbp2","NCBP2","ENSG00000114503",22916
"hdac1","HDAC1","ENSG00000116478",3065
"vps18","VPS18","ENSG00000104142",57617
"dtl","DTL","ENSG00000143476",51514
"mak16","MAK16","ENSG00000198042",84549
"actl6a","ACTL6A","ENSG00000136518",86
"uxs1","UXS1","ENSG00000115652",80146
"stil","STIL","ENSG00000123473",6491
"mcm3","MCM3","ENSG00000112118",4172
"aurkb","AURKB","ENSG00000178999",9212
"cct3","CCT3","ENSG00000163468",7203
"cct2","CCT2","ENSG00000166226",10576
"cct7","CCT7","ENSG00000135624",10574
"slc25a5","SLC25A5","ENSG00000005022",292
"rpl36a","RPL36A","ENSG00000241343",6173
"atp6ap1b","ATP6AP1","ENSG00000071553",537
"eef1g","EEF1G","ENSG00000254772",1937
"naca","NACA","ENSG00000196531",4666
"fshr","FSHR","ENSG00000170820",2492
"mtf1","MTF1","ENSG00000188786",4520
"lmnb1","LMNB1","ENSG00000113368",4001
"lmna","LMNA","ENSG00000160789",4000
"kif11","KIF11","ENSG00000138160",3832
"flot1a","FLOT1","ENSG00000223654",10211
"flot1a","FLOT1","ENSG00000224740",10211
"flot1a","FLOT1","ENSG00000230143",10211
"flot1a","FLOT1","ENSG00000236271",NA
"flot1a","FLOT1","ENSG00000206379",10211
"flot1a","FLOT1","ENSG00000232280",10211
"flot1a","FLOT1","ENSG00000206480",10211
"flot1a","FLOT1","ENSG00000137312",10211
"flot1b","FLOT1","ENSG00000223654",10211
"flot1b","FLOT1","ENSG00000224740",10211
"flot1b","FLOT1","ENSG00000230143",10211
"flot1b","FLOT1","ENSG00000236271",NA
"flot1b","FLOT1","ENSG00000206379",10211
"flot1b","FLOT1","ENSG00000232280",10211
"flot1b","FLOT1","ENSG00000206480",10211
"flot1b","FLOT1","ENSG00000137312",10211
"flot2a","FLOT2","ENSG00000132589",2319
"atp1a1a.5","ATP1A1","ENSG00000163399",476
"igf1ra","IGF1R","ENSG00000140443",3480
"igf1rb","IGF1R","ENSG00000140443",3480
"insra","INSR","ENSG00000171105",3643
"insrb","INSR","ENSG00000171105",3643
"ros1","ROS1","ENSG00000047936",6098
"ptk2bb","PTK2B","ENSG00000120899",2185
"invs","INVS","ENSG00000119509",27130
"vangl2","VANGL2","ENSG00000162738",57216
"cryaa","CRYAA","ENSG00000160202",1409
"nek8","NEK8","ENSG00000160602",284086
"gbx2","GBX2","ENSG00000168505",2637
"cygb1","CYGB","ENSG00000161544",114757
"gpia","GPI","ENSG00000282019",2821
"gpia","GPI","ENSG00000105220",2821
"gpib","GPI","ENSG00000282019",2821
"gpib","GPI","ENSG00000105220",2821
"cpa5","CPA5","ENSG00000158525",93979
"id3","ID3","ENSG00000283060",3399
"id3","ID3","ENSG00000117318",3399
"lyz","LYZ","ENSG00000090382",4069
"mab21l1","MAB21L1","ENSG00000180660",4081
"tbx15","TBX15","ENSG00000092607",6913
"tbx18","TBX18","ENSG00000112837",9096
"ptgs1","PTGS1","ENSG00000095303",5742
"ptgs2a","PTGS2","ENSG00000073756",5743
"onecutl","ONECUT1","ENSG00000169856",3175
"ahr1a","AHR","ENSG00000106546",196
"myhz2","MYH4","ENSG00000264424",4622
"thbs1b","THBS1","ENSG00000137801",7057
"thbs2a","THBS2","ENSG00000186340",7058
"thbs3a","THBS3","ENSG00000169231",7059
"thbs4b","THBS4","ENSG00000113296",7060
"myo7aa","MYO7A","ENSG00000137474",4647
"mycn","MYCN","ENSG00000134323",4613
"mpp5a","MPP5","ENSG00000072415",64398
"h2az2a","H2AZ2","ENSG00000105968",94239
"pcdh10a","PCDH10","ENSG00000138650",57575
"oaz1a","OAZ1","ENSG00000104904",4946
"oaz1b","OAZ1","ENSG00000104904",4946
"fmr1","FMR1","ENSG00000102081",2332
"bbs2","BBS2","ENSG00000125124",583
"prc1a","PRC1","ENSG00000198901",9055
"caska","CASK","ENSG00000147044",8573
"hgd","HGD","ENSG00000113924",3081
"plagl2","PLAGL2","ENSG00000126003",5326
"p2rx4a","P2RX4","ENSG00000135124",5025
"mst1","MST1","ENSG00000173531",4485
"gstp1","GSTP1","ENSG00000084207",2950
"esr1","ESR1","ENSG00000091831",2099
"cers4a","CERS4","ENSG00000090661",79603
"cers2a","CERS2","ENSG00000143418",29956
"robo4","ROBO4","ENSG00000154133",54538
"abl2","ABL2","ENSG00000143322",27
"rfc3","RFC3","ENSG00000133119",5983
"adcyap1a","ADCYAP1","ENSG00000141433",116
"twsg1b","TWSG1","ENSG00000128791",57045
"atp5mc3b","ATP5MC3","ENSG00000154518",518
"cxadr","CXADR","ENSG00000154639",1525
"reln","RELN","ENSG00000189056",5649
"has2","HAS2","ENSG00000170961",3037
"sim1a","SIM1","ENSG00000112246",6492
"atp2a1","ATP2A1","ENSG00000196296",487
"copa","COPA","ENSG00000122218",1314
"msh6","MSH6","ENSG00000116062",2956
"mthfd1b","MTHFD1","ENSG00000100714",4522
"prrx1a","PRRX1","ENSG00000116132",5396
"id2a","ID2","ENSG00000115738",3398
"gapdhs","GAPDHS","ENSG00000105679",26330
"guk1b","GUK1","ENSG00000143774",2987
"eef2k","EEF2K","ENSG00000284161",29904
"eef2k","EEF2K","ENSG00000103319",29904
"apmap","APMAP","ENSG00000101474",57136
"sec31a","SEC31A","ENSG00000138674",22872
"unc45b","UNC45B","ENSG00000141161",146862
"st8sia2","ST8SIA2","ENSG00000140557",8128
"dnah9","DNAH9","ENSG00000007174",1770
"trh","TRH","ENSG00000170893",7200
"acvrl1","ACVRL1","ENSG00000139567",94
"mapk14b","MAPK14","ENSG00000112062",1432
"foxn1","FOXN1","ENSG00000109101",8456
"adra2a","ADRA2A","ENSG00000150594",150
"adra2b","ADRA2B","ENSG00000274286",151
"adra2c","ADRA2C","ENSG00000184160",152
"tram1","TRAM1","ENSG00000067167",23471
"pak2a","PAK2","ENSG00000180370",5062
"gatm","GATM","ENSG00000171766",2628
"ap3m1","AP3M1","ENSG00000185009",26985
"stt3a","STT3A","ENSG00000134910",3703
"ccng2","CCNG2","ENSG00000138764",901
"sec61a1l","SEC61A1","ENSG00000058262",29927
"tlx3b","TLX3","ENSG00000164438",30012
"tlx1","TLX1","ENSG00000107807",3195
"ap3m2","AP3M2","ENSG00000070718",10947
"kat6a","KAT6A","ENSG00000083168",7994
"btaf1","BTAF1","ENSG00000095564",9044
"npm1a","NPM1","ENSG00000181163",4869
"etf1b","ETF1","ENSG00000120705",2107
"lgmn","LGMN","ENSG00000100600",5641
"ccnf","CCNF","ENSG00000162063",899
"cbsb","CBS","ENSG00000160200",875
"cad","CAD","ENSG00000084774",790
"ranbp9","RANBP9","ENSG00000010017",10048
"neo1a","NEO1","ENSG00000067141",4756
"arcn1a","ARCN1","ENSG00000095139",372
"pwp2h","PWP2","ENSG00000241945",5822
"plod3","PLOD3","ENSG00000106397",8985
"smoc2","SMOC2","ENSG00000112562",64094
"ctssl","CTSS","ENSG00000163131",1520
"epb41l3b","EPB41L3","ENSG00000082397",23136
"slc11a2","SLC11A2","ENSG00000110911",4891
"trpm7","TRPM7","ENSG00000092439",54822
"rdh8a","RDH8","ENSG00000080511",50700
"cdon","CDON","ENSG00000064309",50937
"ets1","ETS1","ENSG00000134954",2113
"lmo1","LMO1","ENSG00000166407",4004
"plk1","PLK1","ENSG00000166851",5347
"kars1","KARS1","ENSG00000065427",3735
"klf6a","KLF6","ENSG00000067082",1316
"has3","HAS3","ENSG00000103044",3038
"drd3","DRD3","ENSG00000151577",1814
"drd2a","DRD2","ENSG00000149295",1813
"c7b","C7","ENSG00000112936",730
"grm6b","GRM6","ENSG00000113262",2916
"aldh3b1","ALDH3B1","ENSG00000006534",221
"smarca5","SMARCA5","ENSG00000153147",8467
"bckdk","BCKDK","ENSG00000103507",10295
"nav3","NAV3","ENSG00000067798",89795
"hspd1","HSPD1","ENSG00000144381",3329
"fbp1b","FBP1","ENSG00000165140",2203
"hnf1a","HNF1A","ENSG00000135100",6927
"npc2","NPC2","ENSG00000119655",10577
"timm9","TIMM9","ENSG00000100575",26520
"farsb","FARSB","ENSG00000116120",10056
"sdc2","SDC2","ENSG00000169439",6383
"sebox","SEBOX","ENSG00000274529",645832
"ahcyl1","AHCYL1","ENSG00000168710",10768
"f10","F10","ENSG00000126218",2159
"mcm5","MCM5","ENSG00000100297",4174
"mtx1b","MTX1","ENSG00000173171",4580
"mtx2","MTX2","ENSG00000128654",10651
"mtx3","MTX3","ENSG00000177034",345778
"b3gnt7","B3GNT7","ENSG00000156966",93010
"isg15","ISG15","ENSG00000187608",9636
"msna","MSN","ENSG00000147065",4478
"he1.1","ASTL","ENSG00000188886",431705
"ddx55","DDX55","ENSG00000111364",57696
"sdad1","SDAD1","ENSG00000198301",55153
"med29","MED29","ENSG00000063322",55588
"utp25","UTP25","ENSG00000117597",27042
"arl13b","ARL13B","ENSG00000169379",200894
"c19h1orf109","C1orf109","ENSG00000116922",54955
"atp6v1h","ATP6V1H","ENSG00000047249",51606
"phf5a","PHF5A","ENSG00000100410",84844
"ncs1a","NCS1","ENSG00000107130",23413
"ddx54","DDX54","ENSG00000123064",79039
"dmrt3a","DMRT3","ENSG00000064218",58524
"dmrt3b","DMRT3","ENSG00000064218",58524
"ints7","INTS7","ENSG00000143493",25896
"dmrta2a","DMRTA2","ENSG00000142700",63950
"dmrta2b","DMRTA2","ENSG00000142700",63950
"dag1","DAG1","ENSG00000173402",1605
"mc4r","MC4R","ENSG00000166603",4160
"mc5ra","MC5R","ENSG00000176136",4161
"mc5rb","MC5R","ENSG00000176136",4161
"lamb1a","LAMB1","ENSG00000091136",3912
"lamb4","LAMB4","ENSG00000091128",22798
"lamc1","LAMC1","ENSG00000135862",3915
"igfbp1a","IGFBP1","ENSG00000146678",3484
"tsr2","TSR2","ENSG00000158526",90121
"wdr43","WDR43","ENSG00000163811",23160
"nifk","NIFK","ENSG00000155438",84365
"ttc27","TTC27","ENSG00000018699",55622
"zcchc7","ZCCHC7","ENSG00000147905",84186
"chrnb3b","CHRNB3","ENSG00000147432",1142
"ompb","OMP","ENSG00000254550",4975
"phex","PHEX","ENSG00000102174",5251
"ruvbl2","RUVBL2","ENSG00000183207",10856
"ruvbl1","RUVBL1","ENSG00000284901",NA
"ruvbl1","RUVBL1","ENSG00000175792",8607
"ttn.2","TTN","ENSG00000155657",7273
"capns1a","CAPNS1","ENSG00000126247",826
"elovl6","ELOVL6","ENSG00000170522",79071
"glud1a","GLUD1","ENSG00000148672",2746
"suclg2","SUCLG2","ENSG00000172340",8801
"ppan","PPAN","ENSG00000130810",56342
"impdh2","IMPDH2","ENSG00000178035",3615
"coro1ca","CORO1C","ENSG00000110880",23603
"lars1b","LARS1","ENSG00000133706",51520
"kbtbd8","KBTBD8","ENSG00000163376",84541
"pola1","POLA1","ENSG00000101868",5422
"gapdh","GAPDH","ENSG00000111640",2597
"rock2a","ROCK2","ENSG00000134318",9475
"esr2b","ESR2","ENSG00000140009",2100
"esr2a","ESR2","ENSG00000140009",2100
"scfd1","SCFD1","ENSG00000092108",23256
"azin1b","AZIN1","ENSG00000155096",51582
"ttk","TTK","ENSG00000112742",7272
"nfe2","NFE2","ENSG00000123405",4778
"bckdhb","BCKDHB","ENSG00000083123",594
"nkx3-2","NKX3-2","ENSG00000109705",579
"mbpa","MBP","ENSG00000197971",4155
"smad7","SMAD7","ENSG00000101665",4092
"smad3b","SMAD3","ENSG00000166949",4088
"epb41b","EPB41","ENSG00000159023",2035
"rps27a","RPS27A","ENSG00000143947",6233
"mettl23","METTL23","ENSG00000181038",124512
"prkar2aa","PRKAR2A","ENSG00000114302",5576
"nars1","NARS1","ENSG00000134440",4677
"ccn2a","CCN2","ENSG00000118523",1490
"laptm4a","LAPTM4A","ENSG00000068697",9741
"sirt2","SIRT2","ENSG00000283100",22933
"sirt2","SIRT2","ENSG00000068903",22933
"agrn","AGRN","ENSG00000188157",375790
"rnf128a","RNF128","ENSG00000133135",79589
"smc2","SMC2","ENSG00000136824",10592
"ifit15","IFIT2","ENSG00000119922",3433
"exoc1","EXOC1","ENSG00000090989",55763
"cs","CS","ENSG00000062485",1431
"ctsla","CTSL","ENSG00000135047",1514
"hsdl2","HSDL2","ENSG00000119471",84263
"setd6","SETD6","ENSG00000103037",79918
"zgc:85789","C11orf54","ENSG00000182919",28970
"comtd1","COMTD1","ENSG00000165644",118881
"apoc1","APOC1","ENSG00000130208",341
"hnf4a","HNF4A","ENSG00000101076",3172
"arfgef1","ARFGEF1","ENSG00000066777",10565
"anxa2b","ANXA2","ENSG00000182718",302
"fah","FAH","ENSG00000103876",2184
"mtif2","MTIF2","ENSG00000085760",4528
"prdx4","PRDX4","ENSG00000123131",10549
"zgc:77849","C16orf72","ENSG00000182831",29035
"yy1a","YY1","ENSG00000100811",7528
"cpb1","CPB1","ENSG00000153002",1360
"tat","TAT","ENSG00000198650",6898
"map1lc3b","MAP1LC3B","ENSG00000140941",81631
"cbx3a","CBX3","ENSG00000122565",11335
"ctrb1","CTRB1","ENSG00000285346",1504
"ctrb1","CTRB1","ENSG00000168925",1504
"cd9a","CD9","ENSG00000010278",928
"leg1.1","C6orf58","ENSG00000184530",352999
"tdo2a","TDO2","ENSG00000262635",6999
"tdo2a","TDO2","ENSG00000151790",6999
"lpar5a","LPAR5","ENSG00000184574",57121
"cel.1","CEL","ENSG00000170835",1056
"agt","AGT","ENSG00000135744",183
"slc2a2","SLC2A2","ENSG00000163581",6514
"nqo1","NQO1","ENSG00000181019",1728
"h1-10","H1-10","ENSG00000184897",8971
"acta2","ACTA2","ENSG00000107796",59
"c1s.1","C1S","ENSG00000182326",716
"uap1","UAP1","ENSG00000117143",6675
"gmpr2","GMPR2","ENSG00000284752",51292
"gmpr2","GMPR2","ENSG00000100938",51292
"atp5f1b","ATP5F1B","ENSG00000110955",506
"dpp3","DPP3","ENSG00000254986",10072
"dhrs9","DHRS9","ENSG00000073737",10170
"anpepb","ANPEP","ENSG00000166825",290
"aldh9a1a.1","ALDH9A1","ENSG00000143149",223
"hp","HP","ENSG00000257017",3240
"serping1","SERPING1","ENSG00000149131",710
"apoa4b.1","APOA4","ENSG00000110244",337
"dnajc3a","DNAJC3","ENSG00000102580",5611
"uqcrc2b","UQCRC2","ENSG00000140740",7385
"pik3r1","PIK3R1","ENSG00000145675",5295
"rpl3","RPL3","ENSG00000100316",6122
"zfyve21","ZFYVE21","ENSG00000100711",79038
"tnrc6b","TNRC6B","ENSG00000100354",23112
"trabd","TRABD","ENSG00000170638",80305
"eif1axb","EIF1AX","ENSG00000173674",1964
"shbg","SHBG","ENSG00000129214",6462
"chpt1","CHPT1","ENSG00000111666",56994
"st6galnac3","ST6GALNAC3","ENSG00000184005",256435
"ecsit","ECSIT","ENSG00000130159",51295
"arg2","ARG2","ENSG00000081181",384
"hsd17b12b","HSD17B12","ENSG00000149084",51144
"nprl3","NPRL3","ENSG00000103148",8131
"tomm40","TOMM40","ENSG00000130204",10452
"serhl","SERHL","ENSG00000172250",94009
"plpbp","PLPBP","ENSG00000147471",11212
"upb1","UPB1","ENSG00000100024",51733
"rab5aa","RAB5A","ENSG00000144566",5868
"aco2","ACO2","ENSG00000100412",50
"stag1b","STAG1","ENSG00000118007",10274
"pask","PASK","ENSG00000115687",23178
"plg","PLG","ENSG00000122194",5340
"Sep-06","SEPTIN6","ENSG00000125354",23157
"serpina1","SERPINA1","ENSG00000277377",5265
"serpina1","SERPINA1","ENSG00000197249",5265
"znf654","ZNF654","ENSG00000175105",55279
"cc2d1b","CC2D1B","ENSG00000154222",200014
"prex1","PREX1","ENSG00000124126",57580
"dus1l","DUS1L","ENSG00000169718",64118
"aftpha","AFTPH","ENSG00000119844",54812
"qpctla","QPCTL","ENSG00000011478",54814
"timm44","TIMM44","ENSG00000104980",10469
"alox12","ALOX12","ENSG00000108839",239
"hsf2bp","HSF2BP","ENSG00000160207",11077
"ccar1","CCAR1","ENSG00000060339",55749
"ubr3","UBR3","ENSG00000144357",130507
"zrsr2","ZRSR2","ENSG00000169249",8233
"id2b","ID2","ENSG00000115738",3398
"nansa","NANS","ENSG00000095380",54187
"morc3a","MORC3","ENSG00000159256",23515
"znf770","ZNF770","ENSG00000198146",54989
"tia1","TIA1","ENSG00000116001",7072
"csrnp1b","CSRNP1","ENSG00000144655",64651
"blvrb","BLVRB","ENSG00000090013",645
"map2k5","MAP2K5","ENSG00000137764",5607
"polrmt","POLRMT","ENSG00000099821",5442
"atp6v0d1","ATP6V0D1","ENSG00000159720",9114
"ldlrad3","LDLRAD3","ENSG00000179241",143458
"lnpep","LNPEP","ENSG00000113441",4012
"ubr7","UBR7","ENSG00000278787",55148
"ubr7","UBR7","ENSG00000012963",55148
"cnot9","CNOT9","ENSG00000144580",9125
"ddx3xa","DDX3X","ENSG00000215301",1654
"slc26a5","SLC26A5","ENSG00000170615",375611
"fmnl3","FMNL3","ENSG00000161791",91010
"anapc5","ANAPC5","ENSG00000089053",51433
"prom1a","PROM1","ENSG00000007062",8842
"mrm3b","MRM3","ENSG00000171861",55178
"ttll9","TTLL9","ENSG00000131044",164395
"dnajc5ga","DNAJC5G","ENSG00000163793",285126
"cd164","CD164","ENSG00000135535",8763
"p3h4","P3H4","ENSG00000141696",10609
"ewsr1b","EWSR1","ENSG00000182944",2130
"otop1","OTOP1","ENSG00000163982",133060
"plxnc1","PLXNC1","ENSG00000136040",10154
"msl2b","MSL2","ENSG00000174579",55167
"nanos1","NANOS1","ENSG00000188613",340719
"cald1a","CALD1","ENSG00000122786",800
"atg7","ATG7","ENSG00000197548",10533
"asb12a","ASB12","ENSG00000198881",142689
"rexo1","REXO1","ENSG00000079313",57455
"efs","EFS","ENSG00000100842",10278
"dspb","DSP","ENSG00000096696",1832
"wdhd1","WDHD1","ENSG00000198554",11169
"socs6b","SOCS6","ENSG00000170677",9306
"dnajc11a","DNAJC11","ENSG00000007923",55735
"rpl13a","RPL13A","ENSG00000142541",23521
"slkb","SLK","ENSG00000065613",9748
"nup50","NUP50","ENSG00000093000",10762
"pdap1a","PDAP1","ENSG00000106244",11333
"cdca4","CDCA4","ENSG00000170779",55038
"clcn3","CLCN3","ENSG00000109572",1182
"zbtb40","ZBTB40","ENSG00000184677",9923
"acap3a","ACAP3","ENSG00000131584",116983
"appbp2","APPBP2","ENSG00000062725",10513
"ell2","ELL2","ENSG00000118985",22936
"trappc11","TRAPPC11","ENSG00000168538",60684
"nktr","NKTR","ENSG00000114857",4820
"lgi1a","LGI1","ENSG00000108231",9211
"cabin1","CABIN1","ENSG00000281670",23523
"cabin1","CABIN1","ENSG00000099991",23523
"exosc8","EXOSC8","ENSG00000120699",11340
"znf576.2","ZNF576","ENSG00000124444",79177
"cers5","CERS5","ENSG00000139624",91012
"lin9","LIN9","ENSG00000183814",286826
"alcamb","ALCAM","ENSG00000170017",214
"tm7sf3","TM7SF3","ENSG00000064115",51768
"lrch1","LRCH1","ENSG00000136141",23143
"ist1","IST1","ENSG00000182149",9798
"tcerg1a","TCERG1","ENSG00000113649",10915
"phf14","PHF14","ENSG00000106443",9678
"optc","OPTC","ENSG00000188770",26254
"cd63","CD63","ENSG00000135404",967
"ctdspl2b","CTDSPL2","ENSG00000137770",51496
"tmcc3","TMCC3","ENSG00000057704",57458
"nfkbiab","NFKBIA","ENSG00000100906",4792
"ace","ACE","ENSG00000159640",1636
"pgam1a","PGAM1","ENSG00000171314",5223
"ccnt2b","CCNT2","ENSG00000082258",905
"smurf2","SMURF2","ENSG00000108854",64750
"ankrd13a","ANKRD13A","ENSG00000076513",88455
"smarcd1","SMARCD1","ENSG00000066117",6602
"ctdsp2","CTDSP2","ENSG00000175215",10106
"hnrnpaba","HNRNPAB","ENSG00000197451",3182
"fignl1","FIGNL1","ENSG00000132436",63979
"alpk2","ALPK2","ENSG00000198796",115701
"ahsa1a","AHSA1","ENSG00000100591",10598
"pphln1","PPHLN1","ENSG00000134283",51535
"col13a1","COL13A1","ENSG00000197467",1305
"kat7b","KAT7","ENSG00000136504",11143
"pkn3","PKN3","ENSG00000160447",29941
"pik3cb","PIK3CB","ENSG00000051382",5291
"racgap1","RACGAP1","ENSG00000161800",29127
"marcksb","MARCKS","ENSG00000277443",4082
"snx4","SNX4","ENSG00000114520",8723
"ddx41","DDX41","ENSG00000183258",51428
"tmem39a","TMEM39A","ENSG00000176142",55254
"filip1b","FILIP1","ENSG00000118407",27145
"lasp1","LASP1","ENSG00000002834",3927
"wsb1","WSB1","ENSG00000109046",26118
"usp8","USP8","ENSG00000138592",9101
"chac1","CHAC1","ENSG00000128965",79094
"gtf2h2","GTF2H2","ENSG00000276910",2966
"gtf2h2","GTF2H2","ENSG00000275045",728340
"gtf2h2","GTF2H2","ENSG00000145736",2966
"wbp1la","WBP1L","ENSG00000166272",54838
"wbp1la","WBP1L","ENSG00000166272",102724307
"cicb","CIC","ENSG00000079432",23152
"troap","TROAP","ENSG00000135451",10024
"gas8","GAS8","ENSG00000141013",2622
"col14a1b","COL14A1","ENSG00000187955",7373
"cd99l2","CD99L2","ENSG00000102181",83692
"flrt3","FLRT3","ENSG00000125848",23767
"zbtb16a","ZBTB16","ENSG00000109906",7704
"cep85","CEP85","ENSG00000130695",64793
"ddx20","DDX20","ENSG00000064703",11218
"rps28","RPS28","ENSG00000233927",6234
"rpl10a","RPL10A","ENSG00000198755",4736
"hdlbpa","HDLBP","ENSG00000115677",3069
"taf9","TAF9","ENSG00000276463",6880
"taf9","TAF9","ENSG00000273841",6880
"actn3b","ACTN3","ENSG00000248746",89
"vps35","VPS35","ENSG00000069329",55737
"tlcd3ba","TLCD3B","ENSG00000149926",83723
"mat2aa","MAT2A","ENSG00000168906",4144
"klhl31","KLHL31","ENSG00000124743",401265
"clcn6","CLCN6","ENSG00000011021",1185
"klhdc4","KLHDC4","ENSG00000104731",54758
"znf618","ZNF618","ENSG00000157657",114991
"tbc1d30","TBC1D30","ENSG00000111490",23329
"sin3ab","SIN3A","ENSG00000169375",25942
"ehd1b","EHD1","ENSG00000110047",10938
"ndnf","NDNF","ENSG00000173376",79625
"pum1","PUM1","ENSG00000134644",9698
"tomm34","TOMM34","ENSG00000025772",10953
"cd248a","CD248","ENSG00000174807",57124
"rpl14","RPL14","ENSG00000188846",9045
"chtopa","CHTOP","ENSG00000160679",26097
"he1.2","ASTL","ENSG00000188886",431705
"evplb","EVPL","ENSG00000167880",2125
"setd2","SETD2","ENSG00000181555",29072
"ogdha","OGDH","ENSG00000105953",4967
